name,link,price,review_count,review_percentage,game_tags,Review_Category
Fable - The Lost Chapters,https://store.steampowered.com/app/204030/Fable__The_Lost_Chapters/?snr=1_7_7_230_150_136,9.99,6631,100,"['RPG', 'Adventure', 'Action', 'Fantasy', 'Third Person', 'Singleplayer', 'Choices Matter', 'Classic', 'Atmospheric', 'Open World', 'Magic', 'Story Rich', 'Great Soundtrack', 'Action RPG', 'Comedy', 'Character Customization', 'Exploration', 'Medieval', 'Dark Fantasy', 'Replay Value']",5000-25000
Monster Sanctuary,https://store.steampowered.com/app/814370/Monster_Sanctuary/?snr=1_7_7_230_150_136,10.49,8248,97,"['Creature Collector', 'Pixel Graphics', 'Turn-Based Tactics', 'Metroidvania', 'Singleplayer', 'Fantasy', 'Exploration', 'Adventure', 'Turn-Based Combat', 'JRPG', 'RPG', 'PvP', '2D', 'Strategy', 'Difficult', 'Indie', 'Story Rich', 'Turn-Based', 'Platformer', 'Side Scroller']",5000-25000
Armello,https://store.steampowered.com/app/290340/Armello/?snr=1_7_7_230_150_136,12.49,10610,79,"['Board Game', 'PvP', 'Turn-Based Strategy', 'Card Game', 'Turn-Based', 'Strategy', 'RPG', 'Dark Fantasy', '3D', 'Atmospheric', '2D', 'Hand-drawn', 'Tabletop', 'Multiple Endings', 'Fantasy', 'Hex Grid', 'Lore-Rich', 'Adventure', 'Tactical RPG', 'Grand Strategy']",5000-25000
Sudden Strike 4,https://store.steampowered.com/app/373930/Sudden_Strike_4/?snr=1_7_7_230_150_136,19.99,5583,88,"['Strategy', 'RTS', 'World War II', 'War', 'Multiplayer', 'Historical', 'Tanks', 'Real-Time', 'Realistic', 'Real Time Tactics', 'Singleplayer', 'Military', 'Base Building']",5000-25000
Child of Light,https://store.steampowered.com/app/256290/Child_of_Light/?snr=1_7_7_230_150_136,11.99,11586,65,"['RPG', 'Fantasy', 'Great Soundtrack', 'Turn-Based', 'Female Protagonist', 'Platformer', 'Adventure', '2D', 'Atmospheric', 'Story Rich', 'Hand-drawn', 'Beautiful', 'Singleplayer', 'Cute', 'Side Scroller', 'Local Co-Op', 'Turn-Based Strategy', 'Indie', 'Casual', 'Action']",5000-25000
Absolver,https://store.steampowered.com/app/473690/Absolver/?snr=1_7_7_230_150_136,14.99,10972,84,"['Fighting', 'Martial Arts', 'Action', 'Multiplayer', 'PvP', 'Open World', 'Adventure', 'Indie', 'PvE', 'Online Co-Op', 'RPG', 'Character Customization', 'Difficult', 'Co-op', 'Singleplayer', 'Swordplay', 'MMORPG', 'Massively Multiplayer', 'Souls-like', 'Atmospheric']",5000-25000
Bloons TD 5,https://store.steampowered.com/app/306020/Bloons_TD_5/?snr=1_7_7_230_150_137,5.79,9878,97,"['Tower Defense', 'Strategy', 'Co-op', 'Family Friendly', 'Action', 'Casual', 'Multiplayer', 'Singleplayer', 'Online Co-Op', '2D', 'Funny', 'Colorful', 'Sandbox', 'Replay Value', 'Great Soundtrack', 'Difficult', 'Survival', 'Cute', 'Indie']",5000-25000
One Step From Eden,https://store.steampowered.com/app/960690/One_Step_From_Eden/?snr=1_7_7_230_150_137,9.99,5668,93,"['Action Roguelike', 'Difficult', 'Roguelite', 'Card Battler', 'Deckbuilding', 'Action', 'Replay Value', 'Action RPG', 'Adventure', 'Card Game', 'Strategy', 'Bullet Hell', 'Roguelike', 'Indie', 'Pixel Graphics', 'Anime', 'Local Co-Op', '2D', 'Female Protagonist', 'Hack and Slash']",5000-25000
SD GUNDAM G GENERATION CROSS RAYS,https://store.steampowered.com/app/728530/SD_GUNDAM_G_GENERATION_CROSS_RAYS/?snr=1_7_7_230_150_137,25.99,6249,67,"['Mechs', 'Tactical RPG', 'Turn-Based Tactics', 'Anime', 'RPG', 'Robots', 'JRPG', 'Cinematic', 'Character Customization', 'Turn-Based', 'Turn-Based Strategy', 'Singleplayer', 'Strategy RPG', 'Isometric', 'Top-Down', '2.5D', 'Sci-fi', 'Space', 'Story Rich', 'Strategy']",5000-25000
ABZU,https://store.steampowered.com/app/384190/ABZU/?snr=1_7_7_230_150_137,10.49,19588,89,"['Relaxing', 'Atmospheric', 'Underwater', 'Exploration', 'Great Soundtrack', 'Adventure', 'Singleplayer', 'Casual', 'Colorful', 'Indie', 'Beautiful', 'Family Friendly', 'Fantasy', 'Short', 'Open World', 'Story Rich', 'Third Person', 'Walking Simulator', 'Simulation', 'Controller']",5000-25000
Evil Genius 2: World Domination,https://store.steampowered.com/app/700600/Evil_Genius_2_World_Domination/?snr=1_7_7_230_150_137,39.99,10012,60,"['Strategy', 'Base Building', 'Villain Protagonist', 'Simulation', 'Building', 'Management', 'Sandbox', 'Singleplayer', 'Violent', 'Resource Management', 'Memes', 'Funny', 'Sequel', 'RTS', 'Cartoony', 'Great Soundtrack', 'Comedy', 'Crime', 'Female Protagonist', 'Dark Humor']",5000-25000
Ruined King: A League of Legends Story™,https://store.steampowered.com/app/1276790/Ruined_King_A_League_of_Legends_Story/?snr=1_7_7_230_150_137,29.99,9698,84,"['RPG', 'Adventure', 'Turn-Based Combat', 'Singleplayer', 'Story Rich', 'Fantasy', 'Isometric', 'Indie', 'Female Protagonist', 'Horror', 'Action', 'Party-Based RPG', 'Turn-Based', 'JRPG', 'Great Soundtrack']",5000-25000
Salt and Sanctuary,https://store.steampowered.com/app/283640/Salt_and_Sanctuary/?snr=1_7_7_230_150_138,17.99,17739,85,"['Souls-like', 'Metroidvania', 'Dark Fantasy', '2D', 'Difficult', 'RPG', 'Platformer', 'Action', 'Local Co-Op', 'Indie', 'Atmospheric', 'Dark', 'Action RPG', 'Co-op', 'Side Scroller', 'Gore', 'Singleplayer', 'Adventure', 'Horror', 'Story Rich']",5000-25000
THE LONGING,https://store.steampowered.com/app/893850/THE_LONGING/?snr=1_7_7_230_150_138,18.48,5531,92,"['Point & Click', 'Walking Simulator', 'Choose Your Own Adventure', 'Idler', '2D', 'Underground', 'Multiple Endings', 'Exploration', 'Choices Matter', 'Atmospheric', 'Hand-drawn', 'RPG', 'Story Rich', 'Puzzle', 'Mystery', 'Dark', 'Singleplayer', 'Adventure', 'Indie', 'Experimental']",5000-25000
Dark and Light,https://store.steampowered.com/app/529180/Dark_and_Light/?snr=1_7_7_230_150_139,17.99,10292,42,"['Open World', 'Survival', 'Massively Multiplayer', 'RPG', 'Sandbox', 'Adventure', 'Fantasy', 'Magic', 'Early Access', 'MMORPG', 'Action', 'Open World Survival Craft', 'Multiplayer', 'Dragons', 'Simulation', 'Crafting', 'Base Building', 'Medieval', 'PvP', 'Singleplayer']",5000-25000
5D Chess With Multiverse Time Travel,https://store.steampowered.com/app/1349230/5D_Chess_With_Multiverse_Time_Travel/?snr=1_7_7_230_150_139,11.99,6467,98,"['Survival Horror', 'Chess', 'Time Travel', 'Time Manipulation', 'Board Game', 'Difficult', 'Puzzle', 'Multiplayer', 'Turn-Based Strategy', 'Strategy', 'Turn-Based Tactics', 'Gore', 'Singleplayer', 'PvP', 'Dating Sim', 'Artificial Intelligence', 'Indie', 'Nudity', 'Sci-fi', 'Colorful']",5000-25000
DESOLATE,https://store.steampowered.com/app/671510/DESOLATE/?snr=1_7_7_230_150_139,8.49,6066,71,"['Survival', 'Open World', 'Horror', 'Zombies', 'First-Person', 'Adventure', 'Action', 'Gore', 'Atmospheric', 'Singleplayer', 'Stealth', 'Mature', 'Survival Horror', 'Early Access', 'Crafting', 'Strategy', 'Sandbox', 'Psychological Horror', 'Third Person', 'Difficult']",5000-25000
Jalopy,https://store.steampowered.com/app/446020/Jalopy/?snr=1_7_7_230_150_140,1.75,7376,75,"['Automobile Sim', 'Driving', 'Simulation', 'First-Person', 'Management', 'Open World', 'Survival', 'Adventure', 'Singleplayer', 'Indie', 'Realistic', 'Atmospheric', 'Exploration', 'Sandbox', 'Roguelite', 'Relaxing', 'Early Access', 'Resource Management', 'Economy', 'Story Rich']",5000-25000
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,https://store.steampowered.com/app/35450/Red_Orchestra_2_Heroes_of_Stalingrad_with_Rising_Storm/?snr=1_7_7_230_150_141,19.99,23705,90,"['World War II', 'Realistic', 'Multiplayer', 'FPS', 'Wargame', 'Team-Based', 'First-Person', 'Historical', 'War', 'Immersive Sim', 'Action', 'Tactical', 'Shooter', 'Military', 'Immersive', 'Simulation', 'Atmospheric', 'Gore', 'Tanks', 'Singleplayer']",5000-25000
War for the Overworld,https://store.steampowered.com/app/230190/War_for_the_Overworld/?snr=1_7_7_230_150_141,29.99,6000,100,"['Strategy', 'God Game', 'Villain Protagonist', 'Base Building', 'RTS', 'Management', 'Fantasy', 'Underground', 'Dark Comedy', 'Singleplayer', 'Multiplayer', 'Building', 'Dungeon Crawler', 'Funny', 'Indie', 'Level Editor', 'Demons', 'Sandbox', 'Old School', 'Comedy']",5000-25000
Ken Follett's The Pillars of the Earth,https://store.steampowered.com/app/234270/Ken_Folletts_The_Pillars_of_the_Earth/?snr=1_7_7_230_150_141,9.99,5039,84,"['Choices Matter', 'Adventure', 'Visual Novel', 'Story Rich', 'Point & Click', 'Medieval', 'Indie', 'Casual', 'Interactive Fiction', 'Based On A Novel', 'Atmospheric', 'Singleplayer', 'Historical', 'Great Soundtrack', 'Violent', 'Female Protagonist', 'Hand-drawn', 'RPG', 'Choose Your Own Adventure', '2D']",5000-25000
Anno 2070™,https://store.steampowered.com/app/48240/Anno_2070/?snr=1_7_7_230_150_141,15.99,10983,47,"['Strategy', 'City Builder', 'Simulation', 'Futuristic', 'RTS', 'Economy', 'Resource Management', 'Multiplayer', 'Singleplayer', 'Sci-fi', 'Management', 'Building', 'Real-Time', 'Sandbox', 'Trading', 'Co-op', 'Great Soundtrack', 'Online Co-Op', '4X', 'Story Rich']",5000-25000
Ultimate Epic Battle Simulator,https://store.steampowered.com/app/616560/Ultimate_Epic_Battle_Simulator/?snr=1_7_7_230_150_141,14.99,8358,91,"['Simulation', 'Sandbox', 'War', 'Strategy', 'Action', 'Funny', 'Medieval', 'Violent', 'Singleplayer', 'Gore', 'Indie', 'Early Access', 'Fantasy', 'Zombies', 'Open World', 'Adventure', 'Survival', 'Memes', 'Third Person', 'Atmospheric']",5000-25000
Titan Souls,https://store.steampowered.com/app/297130/Titan_Souls/?snr=1_7_7_230_150_141,7.99,6928,72,"['Souls-like', 'Pixel Graphics', 'Difficult', 'Indie', 'Action', 'Adventure', 'Singleplayer', 'Great Soundtrack', '2D', 'Boss Rush', 'Top-Down', 'Atmospheric', 'Fantasy', 'Controller', 'Short', 'Retro', 'Action-Adventure', 'Puzzle', 'Strategy', 'Casual']",5000-25000
CrossCode,https://store.steampowered.com/app/368340/CrossCode/?snr=1_7_7_230_150_141,8.49,13781,87,"['Action RPG', 'Pixel Graphics', 'RPG', 'Female Protagonist', 'Puzzle', 'Singleplayer', 'Great Soundtrack', 'Indie', '2D', 'Story Rich', 'Adventure', 'Action', 'Retro', 'Anime', 'Sci-fi', 'JRPG', 'Action-Adventure', 'Difficult', 'Cyberpunk', 'Open World']",5000-25000
Bomber Crew,https://store.steampowered.com/app/537800/Bomber_Crew/?snr=1_7_7_230_150_141,10.49,8941,84,"['World War II', 'Simulation', 'Strategy', 'Management', 'Flight', 'Singleplayer', 'Indie', 'War', 'Difficult', 'Survival', 'Action', 'Casual', 'Military', 'Roguelike', '3D', 'Cartoony', 'Perma Death', 'Roguelite', 'Cute', 'Atmospheric']",5000-25000
Pony Island,https://store.steampowered.com/app/405640/Pony_Island/?snr=1_7_7_230_150_142,3.59,12534,95,"['Puzzle', 'Indie', 'Psychological Horror', 'Pixel Graphics', 'Hacking', 'Singleplayer', 'Demons', 'Horror', 'Dark', 'Experimental', 'Great Soundtrack', 'Horses', '2D', 'Story Rich', 'Funny', 'Short', 'Atmospheric', 'Cute', 'Memes', 'Gore']",5000-25000
Animal Revolt Battle Simulator,https://store.steampowered.com/app/1215390/Animal_Revolt_Battle_Simulator/?snr=1_7_7_230_150_142,14.99,5069,96,"['Indie', 'Sandbox', 'Simulation', 'Dinosaurs', 'Physics', 'Funny', 'Wargame', 'Robots', 'War', 'Moddable', 'Strategy', 'Fighting', '3D', 'Combat', 'Tactical', 'Action', 'Memes', 'Blood', 'Singleplayer', 'Casual']",5000-25000
Russian Life Simulator,https://store.steampowered.com/app/1070330/Russian_Life_Simulator/?snr=1_7_7_230_150_143,0.89,6281,80,"['Simulation', 'Memes', 'Clicker', 'Singleplayer', '2D', 'Indie', 'Action', 'Strategy', 'Capitalism', 'Casual', 'Sports', 'Atmospheric', 'Life Sim', 'Relaxing', 'Story Rich', 'Family Friendly', 'Adventure', 'Economy', 'Lore-Rich', 'Character Customization']",5000-25000
The Surge 2,https://store.steampowered.com/app/644830/The_Surge_2/?snr=1_7_7_230_150_143,20.99,5858,76,"['Souls-like', 'RPG', 'Action', 'Open World', 'Sci-fi', 'Violent', 'Difficult', 'Singleplayer', 'Third Person', 'Cyberpunk', 'Character Customization', 'Multiplayer', 'Mechs', 'Gore', 'Hack and Slash', 'Action RPG', 'Robots', 'Female Protagonist', 'Co-op', 'Story Rich']",5000-25000
Fireworks Mania - An Explosive Simulator,https://store.steampowered.com/app/1079260/Fireworks_Mania__An_Explosive_Simulator/?snr=1_7_7_230_150_144,6.59,5156,96,"['Sandbox', 'Exploration', 'Physics', 'Choose Your Own Adventure', 'FPS', 'Building', '3D', 'First-Person', 'Funny', 'Simulation', 'Cute', 'Casual', 'Destruction', 'Choices Matter', 'Cartoony', 'Singleplayer', 'Comedy', 'Atmospheric', 'Action', 'Short']",5000-25000
LEGO® Harry Potter: Years 1-4,https://store.steampowered.com/app/21130/LEGO_Harry_Potter_Years_14/?snr=1_7_7_230_150_144,19.99,5754,86,"['LEGO', 'Adventure', 'Local Co-Op', 'Action', 'Magic', 'Family Friendly', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Comedy', 'Split Screen', 'Co-op', 'Open World', 'Funny', 'Puzzle', 'Controller', 'Local Multiplayer', 'Third Person', '3D Platformer', 'Atmospheric']",5000-25000
Her Story,https://store.steampowered.com/app/368370/Her_Story/?snr=1_7_7_230_150_144,9.99,7136,80,"['Typing', 'Investigation', 'Choose Your Own Adventure', 'Exploration', 'Interactive Fiction', 'Puzzle', 'Detective', 'Crime', 'Visual Novel', 'Point & Click', 'FMV', 'Female Protagonist', 'Conversation', 'Nonlinear', 'Psychological Horror', 'Story Rich', 'Simulation', 'Casual', 'Singleplayer', 'Realistic']",5000-25000
Colony Survival,https://store.steampowered.com/app/366090/Colony_Survival/?snr=1_7_7_230_150_144,12.49,6928,87,"['Colony Sim', 'Survival', 'Base Building', 'Building', 'Multiplayer', 'Strategy', 'Sandbox', 'Open World', 'Early Access', 'Adventure', 'City Builder', 'Crafting', 'Zombies', 'Management', 'Co-op', 'Action', 'Indie', 'Singleplayer', 'Voxel', 'RTS']",5000-25000
Nova Drift,https://store.steampowered.com/app/858210/Nova_Drift/?snr=1_7_7_230_150_145,17.99,10048,93,"['Action Roguelike', 'Space', 'Indie', 'Bullet Hell', 'Roguelite', 'Arcade', 'Action', 'Shooter', ""Shoot 'Em Up"", 'Replay Value', 'Early Access', '2D', 'Arena Shooter', 'Singleplayer', 'Great Soundtrack', 'Roguelike', 'Retro', 'Action RPG', 'Colorful', 'Casual']",5000-25000
Little Misfortune,https://store.steampowered.com/app/714120/Little_Misfortune/?snr=1_7_7_230_150_145,19.99,8284,96,"['Psychological Horror', 'Point & Click', 'Choices Matter', 'Story Rich', 'Adventure', 'Indie', 'Horror', 'Cute', 'Singleplayer', 'Female Protagonist', 'Dark Humor', 'Dark', 'Atmospheric', '2D', 'Casual', 'Dark Fantasy', 'Interactive Fiction', 'Funny', 'Great Soundtrack', 'Puzzle']",5000-25000
Layers of Fear (2016),https://store.steampowered.com/app/391720/Layers_of_Fear_2016/?snr=1_7_7_230_150_145,10.19,11435,94,"['Horror', 'Psychological Horror', 'Atmospheric', 'Walking Simulator', 'First-Person', 'Singleplayer', 'Story Rich', 'Indie', 'Adventure', 'Psychedelic', 'Dark', 'Puzzle', 'Exploration', 'Great Soundtrack', 'Mystery', 'Multiplayer', 'Lovecraftian', 'Surreal', 'Survival Horror', 'Short']",5000-25000
Crawl,https://store.steampowered.com/app/293780/Crawl/?snr=1_7_7_230_150_145,7.99,5165,96,"['Pixel Graphics', 'Dungeon Crawler', 'Local Multiplayer', 'Action Roguelike', '4 Player Local', 'Indie', 'Local Co-Op', 'Action', 'Multiplayer', 'Roguelike', 'RPG', 'Lovecraftian', 'Great Soundtrack', '2D', 'Fantasy', 'Co-op', 'Gore', 'Singleplayer', 'Horror', 'Roguelite']",5000-25000
Never Alone (Kisima Ingitchuna),https://store.steampowered.com/app/295790/Never_Alone_Kisima_Ingitchuna/?snr=1_7_7_230_150_145,7.99,5500,56,"['Indie', 'Platformer', 'Local Co-Op', 'Atmospheric', 'Female Protagonist', 'Adventure', 'Story Rich', 'Puzzle', 'Local Multiplayer', 'Cute', 'Casual', 'Puzzle Platformer', 'Co-op', 'Side Scroller', 'Great Soundtrack', 'Singleplayer', 'Action', 'Short', 'Nature', '2.5D']",5000-25000
Darksiders II Deathinitive Edition,https://store.steampowered.com/app/388410/Darksiders_II_Deathinitive_Edition/?snr=1_7_7_230_150_145,14.99,13080,81,"['Action', 'Hack and Slash', 'Adventure', 'RPG', 'Open World', 'Singleplayer', 'Third Person', 'Fantasy', 'Story Rich', 'Puzzle', 'Great Soundtrack', 'Action RPG', 'Dark Fantasy', 'Loot', 'Parkour', 'Spectacle fighter', 'Gore', 'Controller', 'Multiplayer', 'Metroidvania']",5000-25000
Bridge Constructor Portal,https://store.steampowered.com/app/684410/Bridge_Constructor_Portal/?snr=1_7_7_230_150_146,5.79,5213,83,"['Puzzle', 'Strategy', 'Simulation', 'Physics', 'Building', 'Singleplayer', '2D', 'Comedy', 'Difficult', 'Sci-fi', 'Level Editor', 'Casual', 'Sandbox', '2.5D', 'Funny', 'Indie', 'Family Friendly', 'Education', 'Co-op', 'Touch-Friendly']",5000-25000
Dishonored®: Death of the Outsider™,https://store.steampowered.com/app/614570/Dishonored_Death_of_the_Outsider/?snr=1_7_7_230_150_146,17.99,8227,87,"['Stealth', 'Action', 'First-Person', 'Assassin', 'Female Protagonist', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Violent', 'Story Rich', 'Magic', 'Adventure', 'Immersive Sim', 'Dark', 'Choices Matter', 'Gore', 'Open World', 'FPS', 'Parkour', 'Fantasy']",5000-25000
Cozy Grove,https://store.steampowered.com/app/1458100/Cozy_Grove/?snr=1_7_7_230_150_146,7.99,6531,94,"['Relaxing', 'Cute', 'Story Rich', 'Cozy', 'Collectathon', 'Hidden Object', 'Colorful', 'Atmospheric', 'Life Sim', 'Procedural Generation', '2D', 'Management', 'Cartoony', 'Casual', 'Character Customization', 'Funny', 'Crafting', 'Singleplayer', 'Indie', 'Surreal']",5000-25000
Homeworld: Deserts of Kharak,https://store.steampowered.com/app/281610/Homeworld_Deserts_of_Kharak/?snr=1_7_7_230_150_147,22.99,7069,50,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Story Rich', 'Great Soundtrack', 'Space', 'Female Protagonist', 'Atmospheric', 'Singleplayer', 'Action', 'Futuristic', 'Real-Time', 'Tactical', 'Adventure', 'Co-op', 'First-Person']",5000-25000
Tomb Raider: Underworld,https://store.steampowered.com/app/8140/Tomb_Raider_Underworld/?snr=1_7_7_230_150_147,4.49,5067,73,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Singleplayer', 'Platformer', 'Action-Adventure', 'Exploration', 'Shooter', 'Parkour', 'Third-Person Shooter', 'Atmospheric', 'Underwater', 'Classic', '3D Platformer', '3D Vision', 'Open World', 'Story Rich', 'Multiplayer']",5000-25000
The Final Station,https://store.steampowered.com/app/435530/The_Final_Station/?snr=1_7_7_230_150_147,7.99,5655,88,"['Pixel Graphics', 'Post-apocalyptic', 'Survival', 'Indie', '2D', 'Adventure', 'Zombies', 'Action', 'Atmospheric', 'Trains', 'Story Rich', 'Singleplayer', 'Resource Management', 'Horror', 'Shooter', 'Side Scroller', 'Great Soundtrack', 'Sci-fi', 'Platformer', 'Short']",5000-25000
Dungeon of the ENDLESS™,https://store.steampowered.com/app/249050/Dungeon_of_the_ENDLESS/?snr=1_7_7_230_150_147,10.19,9119,72,"['Roguelike', 'Strategy', 'Tower Defense', 'Pixel Graphics', 'Indie', 'RPG', 'Sci-fi', 'Dungeon Crawler', 'Adventure', 'Perma Death', 'Procedural Generation', 'Co-op', 'Resource Management', 'Difficult', 'Survival', 'Roguelite', 'Replay Value', 'Great Soundtrack', 'Singleplayer', '2D']",5000-25000
Aliens: Colonial Marines Collection,https://store.steampowered.com/app/49540/Aliens_Colonial_Marines_Collection/?snr=1_7_7_230_150_147,14.99,6870,72,"['Action', 'FPS', 'Aliens', 'Co-op', 'Sci-fi', 'Shooter', 'Multiplayer', 'Horror', 'Space', 'Online Co-Op', 'Singleplayer', 'First-Person', 'Survival', 'Atmospheric', 'Gore', 'Futuristic', 'Female Protagonist', 'Character Customization', 'Adventure', 'Comedy']",5000-25000
TOGETHER BnB,https://store.steampowered.com/app/1239020/TOGETHER_BnB/?snr=1_7_7_230_150_148,17.99,6796,38,"['Early Access', 'Sexual Content', '3D', 'Dating Sim', 'Open World', 'Simulation', 'FPS', 'Visual Novel', 'Life Sim', 'Adventure', 'Anime', 'Casual', 'RPG', 'Cute', 'Indie', 'First-Person', 'Exploration', 'Realistic', 'Beautiful', 'Walking Simulator']",5000-25000
Hooked on You: A Dead by Daylight Dating Sim™,https://store.steampowered.com/app/1866180/Hooked_on_You_A_Dead_by_Daylight_Dating_Sim/?snr=1_7_7_230_150_148,5.79,5179,93,"['Psychological Horror', 'Dating Sim', 'Visual Novel', 'Choose Your Own Adventure', 'Romance', '2D', 'Text-Based', 'Anime', 'Comedy', 'Choices Matter', 'Funny', 'LGBTQ+', 'Memes', 'Casual', 'Singleplayer', 'Colorful', 'Mature', 'Story Rich', 'Cult Classic', 'Horror']",5000-25000
Detention,https://store.steampowered.com/app/555220/Detention/?snr=1_7_7_230_150_148,11.99,9527,100,"['Horror', 'Indie', 'Psychological Horror', 'Atmospheric', 'Puzzle', 'Story Rich', 'Adventure', 'Great Soundtrack', 'Drama', 'Dark', 'Point & Click', 'Female Protagonist', 'Thriller', 'Surreal', 'Retro', 'Visual Novel', 'Exploration', 'Gore', 'Survival Horror', 'Violent']",5000-25000
The Escapists,https://store.steampowered.com/app/298630/The_Escapists/?snr=1_7_7_230_150_149,9.29,13972,84,"['Pixel Graphics', 'Strategy', 'Crafting', 'Singleplayer', '2D', 'Simulation', 'Indie', 'Action', 'Survival', 'Difficult', 'Adventure', 'Puzzle', 'RPG', 'Top-Down', 'Sandbox', 'Funny', 'Multiplayer', 'Comedy', 'Co-op', 'Roguelike']",5000-25000
Beasts of Bermuda,https://store.steampowered.com/app/719890/Beasts_of_Bermuda/?snr=1_7_7_230_150_149,19.99,6325,62,"['Dinosaurs', 'Simulation', 'Survival', 'Massively Multiplayer', 'Adventure', 'Indie', 'Open World', 'Multiplayer', 'Early Access', 'PvP', 'Realistic', 'Sandbox', 'Third Person', 'Horror']",5000-25000
Deliver Us The Moon,https://store.steampowered.com/app/428660/Deliver_Us_The_Moon/?snr=1_7_7_230_150_149,12.49,5704,91,"['Adventure', 'Indie', 'Action', 'Space', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Puzzle', 'Mystery', 'Space Sim', 'Drama', 'Exploration', 'Simulation', 'Short', 'Action-Adventure', 'Survival', 'Third Person', 'Walking Simulator', 'First-Person']",5000-25000
Garfield Kart - Furious Racing,https://store.steampowered.com/app/1085510/Garfield_Kart__Furious_Racing/?snr=1_7_7_230_150_149,19.98,9518,91,"['Cult Classic', 'Racing', 'Great Soundtrack', 'Multiplayer', 'Family Friendly', 'Cartoony', 'Capitalism', 'Classic', 'Competitive', 'Singleplayer', 'Cats', 'Action', 'Funny', 'Cute', 'Comedy', 'Arcade', 'Casual', 'Third Person', 'Split Screen', 'Local Multiplayer']",5000-25000
Manifold Garden,https://store.steampowered.com/app/473950/Manifold_Garden/?snr=1_7_7_230_150_149,10.49,5496,96,"['Puzzle', 'Surreal', 'Abstract', 'First-Person', 'Exploration', 'Puzzle Platformer', 'Experimental', 'Psychedelic', 'Atmospheric', 'Minimalist', 'Philosophical', 'Difficult', 'Nonlinear', 'Relaxing', 'Indie', 'Mystery', 'Singleplayer', 'Adventure', 'Colorful', 'Multiple Endings']",5000-25000
SOULCALIBUR VI,https://store.steampowered.com/app/544750/SOULCALIBUR_VI/?snr=1_7_7_230_150_150,39.99,8453,83,"['Fighting', 'Action', 'Character Customization', 'Multiplayer', 'Fantasy', 'Swordplay', 'Arcade', 'Local Multiplayer', '3D Fighter', 'Nudity', 'Competitive', 'Singleplayer', 'Female Protagonist', 'Great Soundtrack', 'Sexual Content', 'Medieval', 'Anime', 'Story Rich', ""Beat 'em up"", 'RPG']",5000-25000
METAL GEAR SOLID V: GROUND ZEROES,https://store.steampowered.com/app/311340/METAL_GEAR_SOLID_V_GROUND_ZEROES/?snr=1_7_7_230_150_150,10.49,11938,87,"['Stealth', 'Action', 'Tactical', 'Short', 'Singleplayer', 'Third Person', 'Story Rich', 'Cinematic', 'Open World', 'Replay Value', 'Atmospheric', 'Great Soundtrack', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Sandbox', 'Classic', 'Cold War', 'Dark', 'Multiplayer']",5000-25000
Total Tank Simulator,https://store.steampowered.com/app/674500/Total_Tank_Simulator/?snr=1_7_7_230_150_150,10.49,6306,78,"['Strategy', 'Simulation', 'Action', 'Sandbox', 'World War II', 'Indie', 'War', 'Tanks', 'Singleplayer', 'Physics', 'Realistic', 'First-Person', 'FPS', 'Casual', 'Funny', 'Third Person', 'Multiplayer', 'Difficult', 'Comedy', 'Adventure']",5000-25000
Zup! 2,https://store.steampowered.com/app/562220/Zup_2/?snr=1_7_7_230_150_150,1.49,6214,96,"['Puzzle', 'Casual', 'Indie', 'Fast-Paced', '2D', 'Physics', 'Short', 'Relaxing', 'Minimalist', 'Puzzle Platformer', 'Point & Click', 'Singleplayer', 'Cute', 'Action', 'Adventure', 'Trading Card Game', 'Free to Play', 'Horror', 'Great Soundtrack', 'Open World']",5000-25000
Lost Castle / 失落城堡,https://store.steampowered.com/app/434650/Lost_Castle/?snr=1_7_7_230_150_150,9.99,17689,75,"['4 Player Local', 'Action Roguelike', 'Side Scroller', ""Beat 'em up"", 'Dungeon Crawler', 'Roguelite', 'Hack and Slash', 'Multiplayer', 'PvP', 'Roguelike', 'PvE', 'Difficult', 'Action RPG', '2D', 'RPG', 'Local Multiplayer', 'Multiple Endings', 'Colorful', 'Loot', 'Singleplayer']",5000-25000
The Vanishing of Ethan Carter,https://store.steampowered.com/app/258520/The_Vanishing_of_Ethan_Carter/?snr=1_7_7_230_150_151,13.0,6640,81,"['Mystery', 'Atmospheric', 'Detective', 'Walking Simulator', 'Exploration', 'First-Person', 'Adventure', 'Horror', 'Story Rich', 'Singleplayer', 'Supernatural', 'Puzzle', 'Indie', 'Lovecraftian', 'Open World', 'Great Soundtrack', 'Short', 'Psychological Horror', 'Beautiful', 'Point & Click']",5000-25000
Planetbase,https://store.steampowered.com/app/403190/Planetbase/?snr=1_7_7_230_150_151,7.99,8487,82,"['Colony Sim', 'City Builder', 'Base Building', 'Space', 'Strategy', 'Survival', 'Simulation', 'Sci-fi', 'Resource Management', 'Singleplayer', 'Building', 'Management', 'Indie', 'Sandbox', 'Open World', 'Space Sim', 'Crafting', 'RTS', 'Adventure', 'Atmospheric']",5000-25000
